order_id,customer_id,product_id,category,price,discount_pct,order_date,delivery_days,payment_method,is_returned,return_reason
O11022,C2084,P1176,Home Goods,6682.94,0,2025-04-15,7,wallet,0,
O11023,C2235,P1048,Electronics,4191.93,0,2026-05-03,8,wallet,0,
O11024,C2135,P1031,Electronics,28755.55,25,2025-03-28,3,UPI,0,
O11025,C2170,P1014,Electronics,19787.08,5,2026-01-14,5,card,0,
O11026,C2374,P1109,Footwear,2972.65,0,2025-07-13,2,UPI,0,
O11027,C2221,P1028,Electronics,17666.93,15,2025-09-12,6,netbanking,0,
O11028,C2027,P1010,Electronics,5942.06,10,2025-09-02,5,card,0,
O11029,C2366,P1104,Footwear,3214.35,5,2025-04-14,4,card,0,
O11030,C2354,P1069,Electronics,2163.89,5,2025-06-25,4,card,0,
O11031,C2375,P1001,Electronics,13230.33,0,2026-05-31,2,COD,0,
O11032,C2378,P1079,Footwear,4293.69,20,2025-09-02,6,card,0,
O11033,C2233,P1037,Electronics,15542.77,30,2026-05-01,7,UPI,1,Battery drains too quickly
O11034,C2039,P1044,Electronics,7792.6,15,2025-01-10,1,UPI,0,
O11035,C2126,P1121,Apparel,2582.11,0,2025-01-18,1,UPI,0,
O11036,C2427,P1059,Electronics,14491.77,10,2025-06-21,4,card,0,
O11037,C2171,P1116,Footwear,1202.99,5,2025-12-26,1,netbanking,0,
O11038,C2249,P1065,Electronics,32855.88,5,2025-01-14,5,card,0,
O11039,C2339,P1220,Home Goods,7687.19,20,2026-05-11,2,card,0,
O11040,C2372,P1164,Home Goods,1719.29,0,2026-02-25,6,card,0,
O11041,C2125,P1148,Apparel,2409.17,15,2026-03-18,1,UPI,0,
O11042,C2099,P1097,Footwear,5341.5,10,2025-10-08,6,COD,0,
O11043,C2448,P1135,Apparel,1569.5,0,2025-12-24,2,COD,0,
O11044,C2213,P1071,Footwear,716.86,0,2025-02-12,1,COD,1,Color different from photos
O11045,C2290,P1203,Home Goods,9751.26,20,2025-10-23,2,card,1,Missing parts/accessories
O11046,C2238,P1175,Home Goods,6944.17,0,2025-10-24,2,card,0,
O11047,C2409,P1076,Footwear,5389.91,0,2025-02-11,2,card,0,
O11048,C2063,P1014,Electronics,19787.08,5,2025-01-06,1,card,0,
O11049,C2179,P1073,Footwear,2867.74,20,2026-05-30,5,wallet,0,
O11050,C2079,P1023,Electronics,33876.49,15,2025-05-27,5,UPI,1,Received a different model than ordered
O11051,C2016,P1122,Apparel,364.58,25,2025-09-12,4,COD,0,
O11052,C2216,P1103,Footwear,4022.36,30,2025-04-11,8,UPI,1,Color different from photos
O11053,C2347,P1083,Footwear,3461.02,20,2025-05-23,1,wallet,1,Uncomfortable fit
O11054,C2213,P1142,Apparel,824.33,0,2025-11-09,6,UPI,0,
O11055,C2192,P1201,Home Goods,7704.71,25,2026-03-24,5,card,0,
O11056,C2355,P1081,Footwear,3066.71,10,2026-01-02,2,UPI,0,
O11057,C2014,P1144,Apparel,2757.96,0,2026-03-08,4,card,0,
O11058,C2154,P1202,Home Goods,10607.17,0,2026-06-09,2,COD,0,
O11059,C2027,P1194,Home Goods,9659.62,20,2025-05-09,6,UPI,1,Changed my mind after purchase
O11060,C2235,P1215,Home Goods,11335.18,0,2025-02-26,3,card,0,
O11061,C2420,P1075,Footwear,2889.9,10,2025-12-06,10,COD,1,Sole started peeling within a week
O11062,C2345,P1131,Apparel,2085.88,15,2025-02-24,3,UPI,0,
O11063,C2069,P1058,Electronics,33306.79,25,2025-06-08,1,card,0,
O11064,C2003,P1207,Home Goods,10576.79,5,2025-07-25,4,UPI,0,
O11065,C2049,P1064,Electronics,28238.34,0,2026-05-01,4,card,0,
O11066,C2200,P1015,Electronics,672.31,25,2025-11-04,1,COD,0,
O11067,C2279,P1067,Electronics,34640.15,20,2026-03-26,8,COD,0,
O11068,C2221,P1038,Electronics,37657.6,10,2025-07-09,6,card,0,
O11069,C2358,P1140,Apparel,1664.71,0,2026-05-07,7,card,0,
O11070,C2301,P1127,Apparel,3232.19,5,2025-10-09,1,card,0,
O11071,C2217,P1038,Electronics,41841.78,0,2026-04-14,6,card,0,
O11072,C2297,P1078,Footwear,4564.51,0,2026-04-01,9,netbanking,0,
O11073,C2370,P1118,Apparel,2176.2,0,2025-06-12,5,UPI,0,
O11074,C2257,P1054,Electronics,40613.27,0,2026-06-22,3,wallet,0,
O11075,C2368,P1145,Apparel,2944.23,0,2025-05-24,5,card,0,
O11076,C2155,P1101,Footwear,5589.0,0,2026-05-11,2,wallet,0,
O11077,C2259,P1199,Home Goods,4490.65,15,2025-09-23,6,card,0,
O11078,C2297,P1090,Footwear,4732.67,10,2026-02-18,4,wallet,0,
O11079,C2340,P1028,Electronics,19745.39,5,2026-05-03,4,card,0,
O11080,C2395,P1207,Home Goods,8350.09,25,2025-08-31,8,wallet,0,
O11081,C2215,P1017,Electronics,26966.14,0,2025-09-14,7,card,0,
O11082,C2037,P1114,Footwear,2268.03,15,2025-01-31,6,wallet,0,
O11083,C2326,P1147,Apparel,2066.4,10,2025-07-20,3,card,0,
O11084,C2146,P1058,Electronics,44409.06,0,2025-06-15,2,COD,1,Item stopped working after a few days
O11085,C2322,P1172,Home Goods,11434.12,0,2025-02-04,5,COD,0,
O11086,C2184,P1199,Home Goods,5018.96,5,2025-03-15,2,netbanking,0,
O11087,C2270,P1128,Apparel,4023.62,0,2025-08-01,7,UPI,0,
O11088,C2180,P1092,Footwear,1913.6,10,2025-05-22,5,UPI,0,
O11089,C2291,P1021,Electronics,34302.64,0,2026-06-14,2,card,1,Received a different model than ordered
O11090,C2026,P1154,Apparel,3663.05,10,2025-01-24,5,COD,0,
O11091,C2360,P1092,Footwear,2126.22,0,2025-06-11,9,netbanking,1,Sole started peeling within a week
O11092,C2123,P1219,Home Goods,8838.78,10,2026-05-28,3,UPI,0,
O11093,C2298,P1121,Apparel,1936.58,25,2025-09-27,7,wallet,1,Item didn't fit as expected
O11094,C2133,P1052,Electronics,19256.33,0,2025-03-02,6,wallet,0,
O11095,C2339,P1016,Electronics,3065.43,0,2025-03-16,6,COD,0,
O11096,C2312,P1180,Home Goods,10328.6,20,2025-02-06,4,UPI,0,
O11097,C2041,P1142,Apparel,783.11,5,2025-05-13,5,card,1,Wrong size ordered
O11098,C2254,P1130,Apparel,4337.27,0,2025-12-25,2,COD,0,
O11099,C2010,P1015,Electronics,896.42,0,2025-07-20,5,UPI,0,
O11100,C2349,P1176,Home Goods,5680.5,15,2026-05-09,8,wallet,0,
O11101,C2218,P1141,Apparel,1507.45,0,2026-03-25,5,card,0,
O11102,C2188,P1091,Footwear,3072.08,0,2026-03-24,5,card,1,Color different from photos
O11103,C2382,P1193,Home Goods,4246.66,25,2025-02-16,3,netbanking,1,Missing parts/accessories
O11104,C2416,P1015,Electronics,896.42,0,2025-05-10,2,card,0,
O11105,C2125,P1075,Footwear,3211.0,0,2026-02-12,5,UPI,1,Wrong size received
O11106,C2039,P1065,Electronics,25938.85,25,2025-07-30,1,UPI,0,
O11107,C2112,P1114,Footwear,2268.03,15,2026-01-11,4,COD,0,
O11108,C2334,P1063,Electronics,10368.63,10,2025-10-01,3,card,0,
O11109,C2210,P1181,Home Goods,1574.41,30,2026-05-13,6,card,0,
O11110,C2070,P1216,Home Goods,722.72,30,2025-08-25,3,card,0,
O11111,C2403,P1037,Electronics,22203.96,0,2025-08-29,7,wallet,0,
O11112,C2232,P1030,Electronics,10690.62,0,2025-02-04,4,card,0,
O11113,C2030,P1072,Footwear,1198.06,20,2026-01-29,7,UPI,0,
O11114,C2196,P1114,Footwear,2668.27,0,2025-07-30,2,UPI,0,
O11115,C2016,P1139,Apparel,1188.67,15,2025-01-27,6,COD,0,
O11116,C2172,P1213,Home Goods,8284.58,25,2025-08-10,4,COD,0,
O11117,C2218,P1201,Home Goods,8732.01,15,2025-02-28,2,COD,0,
O11118,C2369,P1174,Home Goods,11337.09,0,2026-04-20,1,COD,0,
O11119,C2195,P1120,Apparel,1654.37,15,2025-09-01,6,card,1,Color faded after first wash
O11120,C2043,P1064,Electronics,22590.67,20,2025-10-30,3,UPI,0,
O11121,C2337,P1065,Electronics,27668.11,20,2025-01-13,6,card,0,
O11122,C2164,P1215,Home Goods,11335.18,0,2025-07-03,4,card,1,Doesn't work as advertised
O11123,C2245,P1164,Home Goods,1375.43,20,2025-08-12,4,UPI,0,
O11124,C2040,P1071,Footwear,537.64,25,2025-11-18,6,card,0,
O11125,C2132,P1127,Apparel,3402.31,0,2025-06-28,3,card,0,
O11126,C2025,P1060,Electronics,4884.15,0,2025-02-09,5,UPI,0,
O11127,C2283,P1184,Home Goods,996.84,0,2025-09-23,6,netbanking,1,Doesn't work as advertised
O11128,C2276,P1184,Home Goods,996.84,0,2025-08-29,3,UPI,0,
O11129,C2121,P1053,Electronics,38085.71,0,2026-01-16,5,COD,0,
O11130,C2036,P1165,Home Goods,2545.69,5,2025-10-17,5,COD,0,
O11131,C2208,P1167,Home Goods,11944.3,5,2025-10-29,6,UPI,0,
O11132,C2022,P1075,Footwear,2408.25,25,2025-01-27,5,card,0,
O11133,C2379,P1131,Apparel,1963.18,20,2025-12-19,5,COD,0,
O11134,C2298,P1009,Electronics,23690.6,15,2025-06-03,1,card,1,Received a different model than ordered
O11135,C2289,P1129,Apparel,1786.33,30,2026-03-05,9,UPI,1,Changed my mind after purchase
O11136,C2408,P1014,Electronics,18745.66,10,2026-06-22,2,card,0,
O11137,C2124,P1085,Footwear,6406.31,0,2026-01-06,4,card,0,
O11138,C2059,P1178,Home Goods,8319.05,0,2026-02-24,3,UPI,0,
O11139,C2334,P1124,Apparel,3277.39,10,2026-04-05,6,COD,0,
O11140,C2423,P1212,Home Goods,1693.21,30,2025-09-08,4,UPI,1,Doesn't work as advertised
O11141,C2407,P1074,Footwear,4632.2,0,2025-05-01,2,card,0,
O11142,C2075,P1148,Apparel,2692.6,5,2025-07-22,8,card,1,Color faded after first wash
O11143,C2391,P1142,Apparel,700.68,15,2026-04-27,1,wallet,1,Wrong size ordered
O11144,C2426,P1111,Footwear,6668.14,0,2025-06-20,5,COD,0,
O11145,C2216,P1091,Footwear,3072.08,0,2025-09-05,4,wallet,1,Material quality lower than expected
O11146,C2302,P1156,Apparel,410.19,10,2025-02-16,8,COD,0,
O11147,C2322,P1116,Footwear,1076.36,15,2026-03-23,6,card,0,
O11148,C2068,P1188,Home Goods,2585.02,0,2026-06-06,8,UPI,0,
O11149,C2332,P1117,Apparel,414.79,5,2026-03-26,6,card,0,
O11150,C2143,P1198,Home Goods,12963.52,0,2025-11-01,3,UPI,0,
O11151,C2260,P1217,Home Goods,7748.16,25,2025-10-20,4,card,0,
O11152,C2091,P1037,Electronics,22203.96,0,2025-08-04,2,COD,0,
O11153,C2177,P1073,Footwear,3584.67,0,2025-10-22,5,card,0,
O11154,C2086,P1074,Footwear,3474.15,25,2025-09-23,8,COD,0,
O11155,C2072,P1025,Electronics,2528.23,0,2026-06-05,4,COD,1,Item stopped working after a few days
O11156,C2276,P1138,Apparel,3298.08,20,2025-01-07,1,UPI,0,
O11157,C2292,P1110,Footwear,991.3,15,2026-06-18,4,card,0,
O11158,C2056,P1184,Home Goods,847.31,15,2025-05-03,2,card,0,
O11159,C2142,P1188,Home Goods,2197.27,15,2025-12-29,5,COD,0,
O11160,C2113,P1187,Home Goods,5147.37,0,2025-06-10,2,UPI,0,
O11161,C2397,P1019,Electronics,32711.63,15,2025-11-19,4,COD,1,Item stopped working after a few days
O11162,C2361,P1204,Home Goods,3066.11,10,2025-07-14,6,COD,1,Item arrived damaged
O11163,C2125,P1036,Electronics,10981.5,10,2025-08-14,1,wallet,0,
O11164,C2077,P1125,Apparel,474.01,20,2026-05-24,4,COD,0,
O11165,C2438,P1186,Home Goods,7501.24,15,2025-01-04,5,UPI,0,
O11166,C2312,P1054,Electronics,34521.28,15,2025-02-09,3,UPI,0,
O11167,C2326,P1090,Footwear,4995.59,5,2025-07-04,5,COD,0,
O11168,C2448,P1075,Footwear,2729.35,15,2026-05-17,5,UPI,0,
O11169,C2049,P1057,Electronics,21380.58,0,2025-10-22,2,UPI,0,
O11170,C2126,P1170,Home Goods,8229.25,5,2025-06-30,2,card,0,
O11171,C2360,P1033,Electronics,30756.54,20,2026-05-11,4,COD,0,
O11172,C2307,P1106,Footwear,3003.48,15,2025-01-30,3,COD,0,
O11173,C2031,P1144,Apparel,2206.37,20,2025-09-25,7,wallet,0,
O11174,C2414,P1114,Footwear,2534.86,5,2025-09-24,5,wallet,0,
O11175,C2419,P1012,Electronics,31036.8,0,2026-02-24,3,card,0,
O11176,C2274,P1053,Electronics,30468.57,20,2025-04-23,7,card,0,
O11177,C2010,P1185,Home Goods,7203.88,0,2026-01-24,3,card,0,
O11178,C2180,P1197,Home Goods,8965.55,15,2025-03-06,3,UPI,0,
O11179,C2080,P1215,Home Goods,10201.66,10,2025-08-23,2,card,0,
O11180,C2191,P1085,Footwear,6085.99,5,2025-09-12,5,card,0,
O11181,C2052,P1129,Apparel,2424.3,5,2026-05-12,4,card,0,
O11182,C2012,P1059,Electronics,14491.77,10,2025-09-11,8,COD,0,
O11183,C2205,P1034,Electronics,18293.58,20,2025-10-04,5,COD,1,Did not match product description
O11184,C2369,P1181,Home Goods,1911.79,15,2026-03-02,8,UPI,0,
O11185,C2048,P1189,Home Goods,6668.83,10,2026-02-05,4,card,0,
O11186,C2159,P1201,Home Goods,10272.95,0,2026-06-09,4,UPI,0,
O11187,C2335,P1148,Apparel,2692.6,5,2025-10-26,2,UPI,0,
O11188,C2208,P1144,Apparel,2757.96,0,2025-10-19,6,card,1,Item didn't fit as expected
O11189,C2372,P1101,Footwear,3912.3,30,2025-04-21,3,UPI,0,
O11190,C2012,P1102,Footwear,2358.35,20,2026-04-03,2,UPI,0,
O11191,C2414,P1162,Apparel,2092.87,30,2025-04-08,6,UPI,0,
O11192,C2250,P1152,Apparel,3513.36,0,2025-05-25,1,UPI,0,
O11193,C2389,P1060,Electronics,4884.15,0,2026-05-21,6,card,0,
O11194,C2172,P1214,Home Goods,3791.51,0,2025-11-26,3,COD,0,
O11195,C2107,P1194,Home Goods,10867.07,10,2026-05-16,1,UPI,0,
O11196,C2333,P1061,Electronics,26378.95,0,2026-05-10,1,netbanking,1,Item stopped working after a few days
O11197,C2217,P1180,Home Goods,12910.75,0,2025-05-11,4,COD,0,
O11198,C2383,P1032,Electronics,15979.31,0,2026-03-25,5,COD,0,
O11199,C2320,P1206,Home Goods,4018.54,10,2025-05-24,3,wallet,0,
O11200,C2204,P1003,Electronics,12755.34,0,2026-03-22,8,COD,0,
O11201,C2165,P1158,Apparel,1609.87,25,2025-06-19,4,card,0,
O11202,C2104,P1206,Home Goods,4018.54,10,2026-01-16,2,UPI,0,
O11203,C2382,P1185,Home Goods,5042.72,30,2025-05-19,4,card,0,
O11204,C2242,P1003,Electronics,12755.34,0,2025-07-03,4,netbanking,0,
O11205,C2096,P1052,Electronics,16367.88,15,2026-04-15,5,card,1,Item arrived with a cracked screen
O11206,C2304,P1041,Electronics,23141.65,0,2025-08-20,4,card,0,
O11207,C2444,P1110,Footwear,1049.62,10,2025-11-10,4,UPI,0,
O11208,C2130,P1144,Apparel,2482.16,10,2025-07-27,5,wallet,0,
O11209,C2134,P1145,Apparel,2944.23,0,2026-06-19,5,UPI,0,
O11210,C2169,P1148,Apparel,2267.46,20,2025-10-11,8,UPI,0,
O11211,C2107,P1044,Electronics,9167.77,0,2025-08-26,3,netbanking,1,Did not match product description
O11212,C2075,P1037,Electronics,22203.96,0,2025-01-01,2,card,0,
O11213,C2225,P1109,Footwear,2526.75,15,2025-12-01,8,card,0,
O11214,C2123,P1144,Apparel,2620.06,5,2026-01-30,3,COD,0,
O11215,C2040,P1155,Apparel,3120.95,20,2025-06-20,2,COD,0,
O11216,C2364,P1037,Electronics,17763.17,20,2026-03-29,1,wallet,0,
O11217,C2222,P1167,Home Goods,12572.95,0,2025-01-26,4,COD,0,
O11218,C2394,P1172,Home Goods,11434.12,0,2026-03-11,5,netbanking,0,
O11219,C2195,P1096,Footwear,3196.66,0,2025-01-11,7,card,0,
O11220,C2099,P1002,Electronics,9686.63,10,2025-12-03,6,card,0,
O11221,C2310,P1070,Electronics,30756.15,0,2025-10-09,5,UPI,0,
O11222,C2356,P1181,Home Goods,2249.16,0,2025-02-28,8,COD,0,
O11223,C2311,P1162,Apparel,2840.32,5,2025-06-27,3,UPI,0,
O11224,C2384,P1140,Apparel,1331.77,20,2025-02-09,2,wallet,0,
O11225,C2090,P1218,Home Goods,11472.67,0,2026-03-06,6,COD,1,Stopped working after light use
O11226,C2326,P1182,Home Goods,10236.12,0,2025-04-10,5,COD,0,
O11227,C2377,P1005,Electronics,21693.16,0,2025-11-21,3,COD,1,Did not match product description
O11228,C2369,P1094,Footwear,5999.33,10,2026-02-17,1,card,0,
O11229,C2389,P1129,Apparel,2551.9,0,2025-10-01,6,card,0,
O11230,C2141,P1156,Apparel,455.77,0,2026-06-02,1,COD,0,
O11231,C2159,P1071,Footwear,645.17,10,2025-05-01,6,card,0,
O11232,C2356,P1023,Electronics,35869.22,10,2026-04-20,8,card,1,Battery drains too quickly
O11233,C2302,P1161,Apparel,1725.3,30,2025-06-23,7,COD,1,Color faded after first wash
O11234,C2235,P1021,Electronics,25726.98,25,2025-09-10,3,COD,0,
O11235,C2382,P1194,Home Goods,10263.34,15,2025-11-14,7,card,0,
O11236,C2091,P1072,Footwear,1497.58,0,2025-11-20,1,card,0,
O11237,C2151,P1067,Electronics,36805.16,15,2025-09-28,6,card,0,
O11238,C2186,P1090,Footwear,4206.82,20,2026-06-20,1,COD,1,Sole started peeling within a week
O11239,C2197,P1040,Electronics,32231.51,10,2025-08-04,5,netbanking,0,
O11240,C2330,P1208,Home Goods,7183.63,15,2025-10-23,5,UPI,0,
O11241,C2406,P1069,Electronics,2277.78,0,2025-08-04,7,card,0,
O11242,C2016,P1030,Electronics,9621.56,10,2025-07-10,2,card,0,
O11243,C2337,P1151,Apparel,1234.53,25,2025-11-27,4,wallet,0,
O11244,C2445,P1003,Electronics,12755.34,0,2026-05-02,2,card,0,
O11245,C2156,P1042,Electronics,24598.31,5,2025-07-10,7,COD,0,
O11246,C2315,P1117,Apparel,392.96,10,2026-03-22,4,card,0,
O11247,C2307,P1087,Footwear,3700.46,5,2026-02-15,2,card,0,
O11248,C2449,P1060,Electronics,4151.53,15,2026-06-04,6,card,0,
O11249,C2303,P1008,Electronics,14065.21,0,2025-06-20,5,COD,0,
O11250,C2357,P1135,Apparel,1569.5,0,2025-05-23,5,netbanking,0,
O11251,C2158,P1203,Home Goods,10360.72,15,2025-12-21,5,UPI,0,
O11252,C2000,P1169,Home Goods,2584.82,0,2025-06-26,4,card,0,
O11253,C2046,P1186,Home Goods,8824.99,0,2026-01-19,5,card,0,
O11254,C2051,P1121,Apparel,2323.9,10,2026-02-08,2,wallet,0,
O11255,C2361,P1063,Electronics,9792.6,15,2025-04-09,1,UPI,0,
O11256,C2068,P1103,Footwear,4596.98,20,2025-10-17,6,UPI,0,
O11257,C2036,P1089,Footwear,3792.69,5,2025-01-28,1,card,0,
O11258,C2393,P1061,Electronics,25060.0,5,2025-12-15,4,UPI,0,
O11259,C2039,P1166,Home Goods,7901.54,0,2026-05-27,4,card,0,
O11260,C2222,P1024,Electronics,1868.63,0,2025-07-04,2,UPI,0,
O11261,C2017,P1067,Electronics,30310.13,30,2026-03-08,5,card,0,
O11262,C2264,P1214,Home Goods,3791.51,0,2025-03-26,2,wallet,0,
O11263,C2413,P1004,Electronics,39964.06,0,2025-05-12,7,UPI,0,
O11264,C2232,P1003,Electronics,12117.57,5,2026-02-16,3,UPI,0,
O11265,C2059,P1155,Apparel,3120.95,20,2026-04-07,4,UPI,0,
O11266,C2364,P1086,Footwear,4361.61,20,2026-01-09,5,UPI,0,
O11267,C2445,P1173,Home Goods,10567.01,0,2025-01-08,5,card,0,
O11268,C2302,P1067,Electronics,43300.19,0,2026-04-11,2,card,0,
O11269,C2235,P1094,Footwear,6665.92,0,2026-01-14,5,card,0,
O11270,C2151,P1197,Home Goods,8438.17,20,2025-10-01,5,card,0,
O11271,C2325,P1010,Electronics,5942.06,10,2026-01-01,6,wallet,0,
O11272,C2202,P1064,Electronics,28238.34,0,2025-04-07,5,UPI,0,
O11273,C2176,P1118,Apparel,1849.77,15,2025-09-07,5,COD,0,
O11274,C2375,P1211,Home Goods,10458.83,10,2026-04-15,6,card,0,
O11275,C2370,P1164,Home Goods,1375.43,20,2025-04-14,4,UPI,0,
O11276,C2040,P1087,Footwear,2921.41,25,2025-11-06,4,netbanking,0,
O11277,C2334,P1191,Home Goods,6212.23,25,2026-03-20,4,netbanking,0,
O11278,C2292,P1067,Electronics,30310.13,30,2026-06-11,1,wallet,1,Did not match product description
O11279,C2242,P1056,Electronics,11292.57,15,2026-03-24,3,card,0,
O11280,C2095,P1071,Footwear,645.17,10,2025-02-16,1,wallet,0,
O11281,C2208,P1054,Electronics,40613.27,0,2026-03-01,1,wallet,0,
O11282,C2236,P1154,Apparel,3256.04,20,2025-11-22,5,wallet,0,
O11283,C2313,P1074,Footwear,3937.37,15,2026-04-17,5,UPI,0,
O11284,C2168,P1139,Apparel,1328.52,5,2025-01-13,3,COD,1,Item didn't fit as expected
O11285,C2107,P1137,Apparel,3185.08,15,2026-02-04,6,card,1,Changed my mind after purchase
O11286,C2040,P1162,Apparel,2840.32,5,2025-12-20,7,UPI,0,
O11287,C2384,P1081,Footwear,3237.09,5,2026-04-24,6,card,0,
O11288,C2085,P1160,Apparel,4543.68,5,2026-03-18,1,COD,0,
O11289,C2380,P1126,Apparel,2436.17,30,2026-01-20,6,COD,1,Changed my mind after purchase
O11290,C2435,P1032,Electronics,15979.31,0,2025-08-12,4,card,0,
O11291,C2392,P1200,Home Goods,3954.23,30,2026-02-15,5,UPI,0,
O11292,C2111,P1108,Footwear,5095.98,25,2025-10-13,3,card,0,
O11293,C2324,P1196,Home Goods,8449.62,10,2026-05-30,6,UPI,0,
O11294,C2439,P1104,Footwear,3214.35,5,2026-04-21,3,card,0,
O11295,C2204,P1074,Footwear,4632.2,0,2025-12-09,9,COD,0,
O11296,C2349,P1026,Electronics,31651.38,5,2026-03-05,6,UPI,0,
O11297,C2070,P1157,Apparel,2102.46,10,2025-03-24,4,UPI,0,
O11298,C2011,P1084,Footwear,3099.38,10,2025-06-20,2,card,0,
O11299,C2380,P1154,Apparel,3052.54,25,2026-02-03,3,UPI,0,
O11300,C2435,P1042,Electronics,24598.31,5,2025-09-03,6,COD,0,
O11301,C2150,P1017,Electronics,20224.6,25,2025-07-31,9,UPI,0,
O11302,C2350,P1155,Apparel,3706.13,5,2025-09-05,6,UPI,1,Changed my mind after purchase
O11303,C2428,P1085,Footwear,4804.73,25,2025-06-13,1,card,0,
O11304,C2035,P1002,Electronics,9148.48,15,2026-02-21,9,COD,1,Item arrived with a cracked screen
O11305,C2133,P1184,Home Goods,897.16,10,2025-01-25,1,UPI,0,
O11306,C2030,P1075,Footwear,2568.8,20,2025-02-10,2,UPI,0,
O11307,C2219,P1202,Home Goods,10607.17,0,2025-05-30,7,COD,0,
O11308,C2296,P1193,Home Goods,4529.77,20,2025-06-23,2,card,0,
O11309,C2247,P1054,Electronics,40613.27,0,2025-12-04,6,UPI,1,Changed my mind after purchase
O11310,C2251,P1193,Home Goods,5662.21,0,2025-09-24,2,card,0,
O11311,C2132,P1146,Apparel,3910.46,0,2025-02-06,7,COD,1,Color faded after first wash
O11312,C2013,P1057,Electronics,16035.44,25,2026-01-07,4,wallet,0,
O11313,C2156,P1122,Apparel,413.19,15,2025-10-29,2,card,0,
O11314,C2065,P1038,Electronics,37657.6,10,2026-01-29,4,COD,0,
O11315,C2075,P1150,Apparel,3328.04,0,2026-01-08,6,wallet,0,
O11316,C2264,P1104,Footwear,3214.35,5,2025-06-24,7,UPI,0,
O11317,C2267,P1096,Footwear,3036.83,5,2026-05-12,3,UPI,0,
O11318,C2246,P1045,Electronics,24520.29,5,2026-01-24,9,card,0,
O11319,C2114,P1039,Electronics,16222.65,0,2025-05-03,4,UPI,0,
O11320,C2235,P1146,Apparel,2932.85,25,2025-01-13,6,COD,0,
O11321,C2116,P1190,Home Goods,10553.23,0,2025-02-03,1,UPI,0,
O11322,C2168,P1130,Apparel,4337.27,0,2025-03-23,5,UPI,0,
O11323,C2131,P1205,Home Goods,9418.01,15,2025-09-08,4,card,0,
O11324,C2090,P1011,Electronics,2585.08,30,2025-09-30,3,card,0,
O11325,C2032,P1034,Electronics,20580.27,10,2025-03-04,4,card,0,
O11326,C2389,P1149,Apparel,3852.92,5,2025-04-11,1,card,0,
O11327,C2100,P1123,Apparel,1842.26,0,2025-03-27,3,UPI,1,Changed my mind after purchase
O11328,C2110,P1154,Apparel,3866.55,5,2025-01-10,1,card,0,
O11329,C2398,P1165,Home Goods,2679.67,0,2026-04-13,2,netbanking,0,
O11330,C2208,P1154,Apparel,4070.05,0,2025-06-30,3,card,0,
O11331,C2135,P1137,Apparel,3747.15,0,2025-10-09,6,wallet,0,
O11332,C2320,P1113,Footwear,4743.02,0,2025-07-06,2,netbanking,0,
O11333,C2083,P1046,Electronics,37958.63,0,2026-03-19,4,wallet,1,Item arrived with a cracked screen
O11334,C2175,P1164,Home Goods,1461.4,15,2025-07-07,4,card,0,
O11335,C2156,P1082,Footwear,2351.24,15,2026-04-29,5,card,0,
O11336,C2312,P1054,Electronics,36551.94,10,2025-06-08,3,UPI,1,Received a different model than ordered
O11337,C2312,P1170,Home Goods,8662.37,0,2026-06-13,5,netbanking,0,
O11338,C2403,P1107,Footwear,3168.64,20,2025-10-03,4,COD,0,
O11339,C2189,P1038,Electronics,41841.78,0,2025-12-29,6,COD,0,
O11340,C2157,P1109,Footwear,2675.39,10,2026-03-04,9,card,0,
O11341,C2330,P1207,Home Goods,11133.46,0,2026-04-13,4,COD,1,Missing parts/accessories
O11342,C2106,P1170,Home Goods,7363.01,15,2025-10-29,4,UPI,0,
O11343,C2285,P1144,Apparel,2344.27,15,2025-08-09,4,UPI,0,
O11344,C2140,P1028,Electronics,20784.62,0,2025-06-14,3,wallet,0,
O11345,C2023,P1200,Home Goods,4801.56,15,2026-05-14,6,card,0,
O11346,C2300,P1097,Footwear,5935.0,0,2025-02-27,3,UPI,0,
O11347,C2056,P1121,Apparel,2582.11,0,2025-03-17,3,card,0,
O11348,C2211,P1212,Home Goods,2418.87,0,2025-06-04,2,UPI,0,
O11349,C2167,P1147,Apparel,2066.4,10,2025-09-24,2,UPI,0,
O11350,C2353,P1006,Electronics,30424.83,0,2025-03-11,6,wallet,0,
O11351,C2184,P1198,Home Goods,12315.34,5,2025-08-08,2,card,0,
O11352,C2235,P1093,Footwear,5242.45,0,2025-09-23,4,card,1,Color different from photos
O11353,C2218,P1102,Footwear,2358.35,20,2025-02-19,8,COD,1,Sole started peeling within a week
O11354,C2191,P1005,Electronics,19523.84,10,2025-02-02,8,card,0,
O11355,C2144,P1148,Apparel,2834.32,0,2025-03-10,3,wallet,0,
O11356,C2285,P1200,Home Goods,5648.9,0,2025-06-12,5,card,0,
O11357,C2312,P1167,Home Goods,8801.07,30,2025-03-16,1,COD,0,
O11358,C2141,P1120,Apparel,1849.0,5,2025-06-05,3,UPI,0,
O11359,C2270,P1200,Home Goods,4801.56,15,2026-03-19,3,COD,0,
O11360,C2150,P1002,Electronics,9686.63,10,2026-02-04,6,UPI,0,
O11361,C2114,P1150,Apparel,2828.83,15,2025-12-01,4,UPI,0,
O11362,C2102,P1198,Home Goods,10370.82,20,2025-12-30,7,UPI,0,
O11363,C2075,P1053,Electronics,38085.71,0,2025-04-14,2,card,0,
O11364,C2432,P1011,Electronics,2954.38,20,2025-12-23,6,card,0,
